Date,Open,High,Low,Close,Adj Close,Volume
2012-11-02,85.127144,85.278572,82.107140,82.400002,57.080956,149843400
2012-11-05,83.360001,83.967140,82.514282,83.517143,57.854839,132283900
2012-11-06,84.318573,84.391426,82.870003,83.264282,57.679668,93729300
2012-11-07,81.977142,82.077141,79.392860,79.714287,57.035721,198412200
2012-11-08,80.089996,80.318573,76.470001,76.821426,54.965874,264036500
2012-11-09,77.202858,79.268570,76.245712,78.151428,55.917492,232478400
2012-11-12,79.164284,79.214287,76.949997,77.547142,55.485126,128950500
2012-11-13,76.987144,78.639999,76.622856,77.557144,55.492290,133237300
2012-11-14,77.928574,78.207146,76.597145,76.697144,54.876957,119292600
2012-11-15,76.790001,77.071426,74.660004,75.088570,53.726017,197477700
2012-11-16,75.028572,75.714287,72.250000,75.382858,53.936588,316723400
2012-11-19,77.244286,81.071426,77.125717,80.818573,57.825844,205829400
2012-11-20,81.701431,81.707146,79.225716,80.129997,57.333164,160688500
2012-11-21,80.607140,81.052856,79.514282,80.242859,57.413921,93250500
2012-11-23,81.024284,81.714287,80.371429,81.642860,58.415619,68206600
2012-11-26,82.271431,84.285713,81.958572,84.218575,60.258549,157644900
2012-11-27,84.221428,84.345711,82.871429,83.540001,59.773029,133332500
2012-11-28,82.467140,83.685715,81.751427,83.277145,59.584949,130216100
2012-11-29,84.317146,84.892860,83.607140,84.194283,60.241169,128674700
2012-11-30,83.827141,84.057144,83.239998,83.611427,59.824135,97829900
2012-12-03,84.807144,84.941429,83.642860,83.741432,59.917156,91070000
2012-12-04,83.114288,83.114288,81.732857,82.264282,58.860260,139267100
2012-12-05,81.272858,81.321426,76.967140,76.970001,55.072189,261159500
2012-12-06,75.562859,79.044289,74.089996,78.177139,55.935898,294303100
2012-12-07,79.057144,79.314285,75.714287,76.178574,54.505901,196760200
2012-12-10,75.000000,76.930000,74.511429,75.688568,54.155312,157621100
2012-12-11,77.110001,78.508568,76.767143,77.341431,55.337944,148086400
2012-12-12,78.252853,78.285713,76.610001,77.000000,55.093655,121786000
2012-12-13,75.878571,76.805717,75.114288,75.669998,54.142025,156314900
2012-12-14,73.535713,74.018570,72.225716,72.827141,52.107964,252394800
2012-12-17,72.704285,74.285713,71.604286,74.118568,53.031982,189401800
2012-12-18,75.000000,76.414284,74.321426,76.271431,54.572350,156421300
2012-12-19,75.924286,76.242859,75.071426,75.187141,53.796539,112342300
2012-12-20,75.714287,75.742859,74.125717,74.532860,53.328415,120422400
2012-12-21,73.209999,74.238571,72.891426,74.190002,53.083096,149067100
2012-12-24,74.335716,74.892860,74.101425,74.309998,53.168938,43938300
2012-12-26,74.142860,74.208572,73.017143,73.285713,52.436077,75609100
2012-12-27,73.362854,73.750000,72.094284,73.580002,52.646633,113780100
2012-12-28,72.898575,73.497147,72.588570,72.798569,52.087517,88569600
2012-12-31,72.932854,76.485718,72.714287,76.024284,54.395519,164873100
